Date,WMT,COST,TGT,AMZN,BBY
5/28/2008,44.610798,56.559525,40.368713,80.080002,34.653103
5/29/2008,45.275005,56.358727,41.472057,80.349998,36.322765
5/30/2008,45.118725,55.076794,41.171154,81.620003,36.771664
6/2/2008,44.696751,54.312267,40.754513,80.230003,36.283375
6/3/2008,45.142178,54.088314,42.43652,80.110001,36.10223
6/4/2008,45.071823,54.682949,41.819256,81.5,36.614159
6/5/2008,46.728428,56.7603,42.151043,84.510002,37.425358
6/6/2008,45.611,54.976421,40.523033,80.629997,34.952385
6/9/2008,46.548702,55.084526,40.469017,79.43,34.794868
6/10/2008,46.712788,54.412666,41.039989,79.620003,35.495804
6/11/2008,45.728222,53.184795,39.820892,77.279999,34.227818
6/12/2008,46.189251,52.667385,40.283833,76.150002,34.77911
6/13/2008,46.24395,54.304562,41.310036,79.169998,35.99197
6/16/2008,46.345531,54.381763,40.962822,81.699997,36.133743
6/17/2008,45.861061,54.00338,40.469017,82.970001,34.227818
6/18/2008,45.064026,53.254295,39.234501,82.519997,33.660778
6/19/2008,45.079643,54.24276,39.967506,84.260002,34.267197
6/20/2008,43.962219,53.076679,38.563229,81.099998,33.133087
6/23/2008,44.259167,52.852726,37.606472,80.68,32.424282
6/24/2008,44.790524,53.485962,37.938267,79.639999,32.306156
6/25/2008,45.415642,54.744724,38.486076,80.510002,32.802315
6/26/2008,44.407627,53.308342,36.757748,76.300003,31.573725
6/27/2008,43.993477,54.258232,36.935204,74.660004,31.542196
6/30/2008,43.915344,54.165554,35.870441,73.330002,31.187801
7/1/2008,44.563911,56.026676,36.672874,73.620003,31.455578
7/2/2008,44.149773,55.702305,36.02475,71.440002,31.227175
7/3/2008,44.227901,55.779564,36.186783,72,31.28248
7/7/2008,44.47015,56.273785,36.395111,72.489998,31.013828
7/8/2008,46.189251,57.656109,37.552467,75.040001,32.238586
7/9/2008,45.064026,55.717785,36.510853,70.610001,31.487934
7/10/2008,44.704571,54.721561,34.635937,70.629997,30.46862
7/11/2008,43.985672,53.92614,34.520187,68.540001,29.717962
7/14/2008,44.001305,53.725349,33.887489,66.279999,29.488823
7/15/2008,43.946609,53.725349,33.70232,67.029999,29.409803
7/16/2008,44.50922,56.04985,35.631252,71.839996,30.792593
7/17/2008,45.071823,57.246826,36.703739,72.110001,31.116554
7/18/2008,45.259373,55.779564,36.163647,69.120003,30.816292
7/21/2008,44.782711,53.794865,35.230042,68.480003,30.310593
7/22/2008,46.150181,55.601952,35.461514,67.970001,30.895309
7/23/2008,45.392223,48.983753,35.662117,70.540001,31.377296
7/24/2008,44.517029,48.636242,34.628212,78.720001,30.484426
7/25/2008,44.407627,47.694096,34.389008,78.309998,30.255272
7/28/2008,43.774689,46.605225,33.918362,75.980003,30.626652
7/29/2008,44.892105,47.709553,35.245464,78.209999,31.969923
7/30/2008,45.75948,48.651691,35.407494,78.209999,31.914623
7/31/2008,45.806358,48.40456,34.898262,76.339996,31.385199
8/1/2008,45.126537,48.033894,34.473888,75.75,31.408922
8/4/2008,45.65789,48.28101,34.728519,75.709999,31.440516
8/5/2008,47.150375,49.91045,37.027805,79.110001,32.546741
8/6/2008,47.478588,50.878166,37.043236,78.089996,32.744278
8/7/2008,44.50922,50.955582,35.30719,76.949997,31.946224
8/8/2008,45.212494,51.861347,37.606472,80.510002,33.803097
8/11/2008,45.75948,51.946503,39.527702,88.089996,35.08316
8/12/2008,46.298653,52.472939,38.084858,87.25,35.486149
8/13/2008,45.410141,51.830387,37.08952,86.690002,35.857513
8/14/2008,45.582733,51.977474,38.308613,88.029999,36.205193
8/15/2008,46.579132,52.643253,39.658859,86.400002,37.011154
8/18/2008,46.155464,52.186508,38.737835,83.110001,36.410641
8/19/2008,45.661201,51.451046,38.48241,81.290001,35.399231
8/20/2008,45.78672,51.048489,38.76878,82.129997,34.964634
8/21/2008,45.896553,51.288486,39.519539,83.260002,35.035755
8/22/2008,46.634052,52.201973,40.757927,85.260002,35.667866
8/25/2008,45.935795,51.443295,40.146473,82.849998,34.940933
8/26/2008,46.288845,51.497494,40.98238,81.760002,34.925129
8/27/2008,46.516369,51.644577,40.904976,81.730003,34.972534
8/28/2008,46.979252,52.496159,41.702179,83.419998,35.873325
8/29/2008,46.343761,51.915554,41.036556,80.809998,35.375515
9/2/2008,46.798805,52.844532,42.600002,81.410004,36.18148
9/3/2008,46.908642,52.898746,42.576778,80.769997,36.347424
9/4/2008,46.900795,52.147789,41.663486,78.029999,35.541454
9/5/2008,47.653973,52.983894,42.592266,79.190002,35.494041
9/8/2008,48.642509,53.363243,44.805855,81.160004,37.082272
9/9/2008,47.959949,53.130985,43.513298,79.040001,35.399231
9/10/2008,48.658211,53.750313,43.915771,76.739998,35.723186
9/11/2008,49.560448,54.478031,44.604626,79.510002,36.347424
9/12/2008,48.96418,53.843224,44.318233,78.300003,35.154282
9/15/2008,48.352211,53.378727,42.878635,77.339996,34.530052
9/16/2008,48.752354,53.324528,44.790371,78.730003,33.502834
9/17/2008,46.790955,50.607212,41.47773,71.540001,31.440516
9/18/2008,48.234535,52.821304,42.979248,76.5,32.578342
9/19/2008,46.838024,51.164604,41.268745,81,32.783806
9/22/2008,46.202538,49.794327,38.544331,74.93,31.02173
9/23/2008,45.818108,49.67046,38.31987,71.760002,29.923409
9/24/2008,46.226074,50.158188,38.126392,69.959999,30.113052
9/25/2008,47.167545,51.07946,38.869408,72.080002,30.595045
9/26/2008,47.630432,51.319431,39.836887,70.699997,30.911112
9/29/2008,45.857338,48.927269,36.648075,63.349998,28.904112
9/30/2008,46.987091,50.266575,37.963848,72.760002,29.631044
10/1/2008,46.806648,50.080772,36.562935,69.580002,28.856684
10/2/2008,46.171162,47.936321,34.597031,67.360001,27.181549
10/3/2008,46.861576,48.462776,33.792076,67,26.72138
10/6/2008,45.425827,46.813782,32.778164,65.230003,25.713778
10/7/2008,43.025093,44.746761,30.850954,58.52,24.071457
10/8/2008,42.797565,44.173878,31.965479,61.02,23.05592
10/9/2008,40.318371,42.114605,29.047567,56,20.874094
10/10/2008,39.973164,41.727528,28.637363,56.25,20.429796
10/13/2008,42.758343,46.078342,31.586239,62.02,21.524677
10/14/2008,42.711277,45.219006,30.789034,55.860001,21.469133
10/15/2008,39.267056,41.503014,27.646658,48.720001,19.501532
10/16/2008,42.852486,44.739025,29.341681,50.290001,19.890289
10/17/2008,42.185612,44.886112,30.471699,50.650002,19.63641
10/20/2008,42.703411,44.963531,29.465509,52.970001,19.842688
10/21/2008,42.107155,43.244892,29.17914,50.23,19.461859
10/22/2008,41.008774,41.456562,25.858757,49.990002,18.136898
10/23/2008,41.393204,40.419178,26.261225,50.32,17.716398
10/24/2008,40.326214,39.428257,25.479509,48.959999,17.859213
10/27/2008,38.968929,40.179199,25.301487,49.580002,17.065819
10/28/2008,43.283985,44.499027,29.80607,56.040001,19.041365
10/29/2008,43.166306,44.034531,31.516579,56.889999,18.366982
10/30/2008,42.954475,44.104206,29.71319,56.709999,19.525331
10/31/2008,43.786114,44.135178,31.052187,57.240002,21.326326
11/3/2008,43.911644,41.39463,30.432991,55.77,22.024517
11/4/2008,44.037167,42.648773,32.004166,58.450001,21.802364
11/5/2008,42.468056,41.580429,29.217844,51.98,21.104177
11/6/2008,41.965946,41.425602,27.453169,47.220001,20.437723
11/7/2008,42.672035,41.859123,28.265846,49.209999,20.302858
11/10/2008,43.291828,41.030769,28.087831,48.459999,20.001366
11/11/2008,42.954475,40.473362,27.747276,46.299999,18.946154
11/12/2008,41.283375,37.879734,25.758141,41.560001,17.43078
11/13/2008,43.095707,38.80381,27.344799,44.93,18.716078
11/14/2008,41.353981,37.320618,25.564648,41.75,17.50219
11/17/2008,40.647884,36.738209,24.519768,39.689999,16.478716
11/18/2008,41.36182,36.311111,23.384022,38.439999,16.637398
11/19/2008,40.012383,35.154064,20.972492,35.84,14.741188
11/20/2008,39.745644,34.936638,21.781523,35.029999,13.820858
11/21/2008,41.518738,36.272278,21.84375,37.869999,13.987469
11/24/2008,41.401062,38.400017,23.67963,42.5,15.78053
11/25/2008,42.899555,39.347393,24.900938,42.189999,15.867813
11/26/2008,44.476513,39.953094,27.328026,43.959999,16.724663
11/28/2008,43.841026,39.968624,26.262287,42.700001,16.43111
12/1/2008,41.589348,37.204136,22.979504,40.470001,15.090281
12/2/2008,41.934559,38.904751,24.527546,41.189999,15.828134
12/3/2008,42.664185,39.929787,26.822384,45.209999,16.780201
12/4/2008,43.236916,40.962597,26.480103,47.32,17.565657
12/5/2008,45.669052,43.160217,27.195793,48.259998,18.287645
12/8/2008,45.159077,42.857361,29.809565,51.41,19.263519
12/9/2008,43.786114,41.234383,29.54508,51.25,18.843018
12/10/2008,43.346756,41.692535,30.221861,49.700001,19.691946
12/11/2008,43.171432,40.426785,29.210573,48.25,19.120703
12/12/2008,43.045372,41.467342,27.880344,51.25,19.37459
12/15/2008,43.108395,40.954823,26.985743,48.849998,18.620863
12/16/2008,43.526016,41.180027,28.113707,52.630001,21.961035
12/17/2008,43.486622,41.886684,27.794773,53.18,22.675093
12/18/2008,43.659962,42.049759,27.553625,52.080002,22.445013
12/19/2008,43.919994,41.770214,26.775703,51.560001,22.294264
12/22/2008,44.116959,40.939301,25.499937,49.84,21.667482
12/23/2008,43.565411,39.968624,24.854267,51.080002,20.993099
12/24/2008,43.683609,40.139462,25.165432,51.439999,21.183521
12/26/2008,43.61269,39.968624,25.079863,51.779999,21.183521
12/29/2008,43.42358,39.47163,25.196547,49.400002,20.897896
12/30/2008,43.376286,39.704605,26.098934,50.759998,22.016581
12/31/2008,44.172131,40.768475,26.861275,51.279999,22.302204
1/2/2009,45.054619,41.428524,26.939068,54.360001,23.139431
1/5/2009,44.534584,40.6054,28.113707,54.060001,23.920837
1/6/2009,44.140602,39.953094,29.646208,57.360001,24.917551
1/7/2009,43.762379,38.92028,28.790501,56.200001,23.562027
1/8/2009,40.484558,39.331875,29.187241,57.16,23.641771
1/9/2009,40.642132,38.159275,27.538067,55.509998,22.389908
1/12/2009,40.492424,38.384483,27.312473,51.919998,21.975275
1/13/2009,41.067635,38.003983,27.180223,51.450001,21.552681
1/14/2009,40.626366,36.986702,26.215624,48.490002,20.827084
1/15/2009,40.460918,37.638988,27.164663,51.439999,21.640388
1/16/2009,40.626366,37.895252,27.242455,51.59,23.394581
1/20/2009,39.838432,36.668327,25.321014,48.439999,21.712152
1/21/2009,38.719551,37.196377,26.557896,50.540001,21.775936
1/22/2009,38.506809,36.846939,26.386753,49.939999,21.720125
1/23/2009,38.097084,36.474186,25.982241,50.630001,22.047035
1/26/2009,38.29406,36.769268,25.787767,49.630001,22.501537
1/27/2009,38.443779,37.196377,25.935562,48.439999,22.53344
1/28/2009,38.396492,37.126469,27.164663,50.360001,24.128155
1/29/2009,37.710995,36.070374,25.437706,50,23.251059
1/30/2009,37.127914,34.967693,24.270836,58.82,22.342066
2/2/2009,36.694527,35.177357,23.492924,61.150002,21.759989
2/3/2009,37.671593,35.814133,24.978739,63.59,22.772646
2/4/2009,36.576347,33.375782,24.379738,61.060001,22.334093
2/5/2009,38.262554,34.035851,25.118765,63.18,23.402561
2/6/2009,39.105644,35.107479,25.68663,66.550003,23.793264
2/9/2009,38.829868,35.076397,25.46104,66.709999,24.032471
2/10/2009,37.60067,34.144554,24.340851,63.310001,22.884268
2/11/2009,38.002525,33.934124,24.69869,64.349998,23.274982
2/12/2009,37.923729,34.542034,23.998564,63.959999,24.104231
2/13/2009,36.663013,33.326214,23.399582,63.259998,24.199917
2/17/2009,38.010399,32.827415,23.049515,61.669998,22.46167
2/18/2009,39.397186,33.030041,23.026054,62.349998,22.102856
2/19/2009,39.751766,33.217094,23.37801,61.950001,22.238417
2/20/2009,39.412949,33.326214,23.268515,63.860001,22.246378
2/23/2009,38.51469,32.086998,22.236097,61.709999,21.99123
2/24/2009,39.405064,33.162537,21.766817,65.599998,22.230434
2/25/2009,38.774696,32.733891,21.5791,63.709999,22.485596
2/26/2009,38.018291,32.383163,21.758991,62.34,22.932112
2/27/2009,38.798344,32.998875,22.142241,64.790001,22.979952
3/2/2009,37.85281,31.829796,21.407032,61.990002,21.385235
3/3/2009,37.332771,31.712893,20.2964,61.700001,21.480919
3/4/2009,38.207397,31.806427,21.242779,64.809998,22.039064
3/5/2009,39.200203,30.832201,20.577969,64.769997,20.747345
3/6/2009,38.538326,30.380159,20.06176,61.689999,19.702801
3/9/2009,37.435211,29.959299,19.842758,60.490002,19.718748
3/10/2009,38.349224,31.284235,21.281885,65.709999,22.381929
3/11/2009,37.606365,30.832201,21.039427,68.540001,22.589249
3/12/2009,38.779087,31.845394,22.283024,69.580002,23.522163
3/13/2009,38.97718,32.889759,23.440573,68.629997,23.67366
3/16/2009,38.668152,32.827415,22.548948,66.980003,23.243084
3/17/2009,39.619011,34.277054,23.816008,71.349998,25.300276
3/18/2009,39.967651,34.651157,24.699821,71.25,26.097635
3/19/2009,39.579388,35.165531,24.582499,70.099998,26.775394
3/20/2009,39.29414,34.939533,23.737793,69.959999,25.754774
3/23/2009,40.791721,37.051647,25.873022,75.580002,27.190022
3/24/2009,40.474781,36.131977,25.857384,72.809998,26.504297
3/25/2009,40.950211,36.4827,25.990345,72.400002,26.679714
3/26/2009,41.805969,37.768661,27.319977,73.690002,30.036604
3/27/2009,41.655434,36.942528,26.725552,70.519997,30.331625
3/30/2009,41.013603,36.046242,26.029449,71.440002,29.478453
3/31/2009,41.283001,36.100796,26.897617,73.440002,30.267828
4/1/2009,41.853512,36.124191,26.889799,73.5,31.073166
4/2/2009,42.503265,37.464725,28.203783,76.339996,31.798779
4/3/2009,42.630051,38.119389,28.688704,78.169998,32.101765
4/6/2009,42.336876,37.207527,27.726683,77.989998,31.113037
4/7/2009,41.512798,36.155354,27.398182,75.510002,30.403385
4/8/2009,41.687126,37.176338,29.408264,76.980003,31.45591
4/9/2009,40.141975,36.552837,31.199371,79.769997,32.763577
4/13/2009,40.831348,36.17094,31.457462,78.940002,32.731686
4/14/2009,40.506481,35.344799,30.558016,77.220001,30.483425
4/15/2009,40.641174,35.586399,30.143473,74.709999,30.267405
4/16/2009,40.237064,36.030647,31.168081,77.25,30.827477
4/17/2009,39.777481,35.672134,31.70775,78.050003,31.611557
4/20/2009,39.040581,34.557625,29.72114,77.57,30.891479
4/21/2009,39.484318,36.209911,30.299908,78.739998,31.9876
4/22/2009,38.794926,36.685326,30.683163,79.199997,31.795584
4/23/2009,38.715702,36.498287,30.260801,80.610001,31.603561
4/24/2009,37.93124,37.542645,31.347975,84.459999,31.419529
4/27/2009,38.438358,37.129585,30.80829,83.120003,30.619453
4/28/2009,38.40667,36.685326,30.988188,82.400002,30.307409
4/29/2009,39.975582,37.152958,31.480928,79.790001,30.027386
4/30/2009,39.935963,37.877789,32.270874,80.519997,30.707449
5/1/2009,39.658634,37.168549,31.324505,78.959999,29.763344
5/4/2009,40.284595,37.184135,31.715563,79.769997,32.307636
5/5/2009,39.983498,37.137371,32.270874,81.900002,32.699677
5/6/2009,39.230732,36.529442,32.435135,81.989998,31.603561
5/7/2009,39.531837,35.796856,33.373692,79.279999,31.235512
5/8/2009,39.72995,36.319016,34.249687,77.949997,30.347414
5/11/2009,40.118198,35.866985,33.420635,78.610001,30.531446
5/12/2009,40.332153,36.560635,33.264194,77.93,29.651348
5/13/2009,39.856148,35.715656,31.653002,74.190002,28.16317
5/14/2009,39.115269,35.050632,31.660812,75.110001,28.907259
5/15/2009,38.358463,35.011513,31.574787,73.599998,28.331194
5/18/2009,39.768528,36.059917,32.799763,75.949997,29.091265
5/19/2009,39.322407,36.936176,32.93327,77.870003,29.803352
5/20/2009,38.987816,38.164501,33.718513,77.970001,28.963253
5/21/2009,39.123238,37.796795,32.66629,75.959999,28.187176
5/22/2009,39.234768,37.788963,31.990965,75.639999,28.147169
5/26/2009,39.83226,38.446171,32.195122,78.389999,29.643343
5/27/2009,39.290531,38.203621,31.095781,77.099998,28.219175
5/28/2009,39.473774,37.530777,30.734571,77.650002,27.955145
5/29/2009,39.625137,37.961094,30.86021,77.989998,28.083164
6/1/2009,40.30228,38.884296,32.721256,83.050003,30.107386
6/2/2009,39.776493,38.688702,32.414993,84.93,30.331419
6/3/2009,40.533295,37.921978,32.171585,85.68,30.419422
6/4/2009,40.525337,37.452538,32.155872,85.519997,29.627335
6/5/2009,40.684673,37.272594,31.794662,87.559998,29.955378
6/8/2009,40.477539,37.186535,32.179424,86.360001,30.915485
6/9/2009,40.318211,36.873573,32.305077,87.080002,31.619566
6/10/2009,39.880058,36.451107,31.700422,86.589996,30.819469
6/11/2009,39.290531,36.200729,31.056517,85.690002,29.787354
6/12/2009,39.704796,36.795341,31.708279,84.080002,30.843475
6/15/2009,38.605427,36.247681,31.496265,83.18,30.931482
6/16/2009,38.438126,35.950378,30.326242,82.150002,28.675224
6/17/2009,38.685085,36.451107,30.663893,82.650002,28.699232
6/18/2009,38.780682,36.177269,30.624634,81.599998,27.259075
6/19/2009,38.374393,36.075565,31.08008,82.959999,27.507103
6/22/2009,38.708988,35.480938,30.993706,79.150002,26.755014
6/23/2009,38.517784,35.261875,30.090666,77.68,26.386969
6/24/2009,38.645252,35.238419,30.373358,79.269997,26.378973
6/25/2009,39.155109,36.208553,31.653318,82.199997,27.243073
6/26/2009,38.740852,36.310268,31.072224,83.879997,26.867025
6/29/2009,38.84441,36.145977,31.13505,83.029999,27.219069
6/30/2009,38.589493,35.817371,30.993706,83.660004,26.795021
7/1/2009,38.533726,35.825191,30.381212,81.599998,27.203066
7/2/2009,38.071678,34.925461,29.407507,79.32,25.773016
7/6/2009,38.023869,35.75478,29.525288,78.099998,25.76498
7/7/2009,38.111504,34.847218,28.857824,75.629997,25.186543
7/8/2009,38.533726,36.005142,29.258303,77.360001,25.877462
7/9/2009,38.302708,35.598305,30.145634,78.099998,26.399668
7/10/2009,37.896397,35.183647,29.682344,77.629997,26.327362
7/13/2009,38.103535,35.183647,30.106375,81.470001,27.411953
7/14/2009,38.342529,35.230587,30.286983,81.949997,27.644936
7/15/2009,38.677124,36.693642,31.229284,84.550003,28.400124
7/16/2009,38.645252,37.155251,31.072224,86.110001,28.600971
7/17/2009,38.629326,37.147419,31.064379,85.849998,29.066948
7/20/2009,38.89222,37.921978,31.362774,88.230003,29.613255
7/21/2009,38.924091,37.851555,31.457003,89.010002,29.251719
7/22/2009,39.171036,38.195805,32.328613,88.790001,28.858063
7/23/2009,38.84441,38.023693,33.168839,93.870003,29.814104
7/24/2009,38.987816,38.438339,33.537903,86.489998,29.364206
7/27/2009,39.011715,38.086269,33.655685,84.239998,28.930368
7/28/2009,38.97187,38.211456,33.930515,84.980003,30.031019
7/29/2009,39.330372,38.156689,34.221069,84.339996,29.701632
7/30/2009,39.816322,38.532219,34.236763,86.089996,29.508812
7/31/2009,39.73666,38.727818,34.25248,85.760002,30.022991
8/3/2009,39.704796,39.119019,33.797031,87.440002,30.866562
8/4/2009,39.712761,38.712173,33.113869,85.800003,30.906725
8/5/2009,39.19495,38.383579,32.831196,84.290001,30.175638
8/6/2009,39.019688,38.141037,32.752659,84.470001,30.239912
8/7/2009,39.266636,39.197247,33.710655,85.32,31.93508
8/10/2009,39.609188,38.649586,32.964664,84.440002,30.255972
8/11/2009,39.864124,38.274036,33.137428,83.559998,29.540953
8/12/2009,40.458866,38.595997,33.380856,85.959999,29.324036
8/13/2009,41.556248,38.383984,33.168839,84.599998,29.733768
8/14/2009,41.484161,38.18766,33.003925,83.580002,29.275826
8/17/2009,41.307938,37.27676,32.493526,81.059998,27.918091
8/18/2009,41.139732,37.221779,34.945721,82.120003,28.970535
8/19/2009,41.388042,37.645817,35.521313,83,29.171389
8/20/2009,41.420071,37.622276,35.694782,84.089996,29.492746
8/21/2009,41.139732,38.132698,36.002293,85,30.119398
8/24/2009,41.291912,37.787178,35.615929,84.5,28.76969
8/25/2009,41.388042,38.96508,36.640961,84.190002,29.653427
8/26/2009,41.492168,39.444096,37.390018,84,29.958723
8/27/2009,41.043594,40.292179,37.287529,84.309998,30.103321
8/28/2009,40.955486,40.653408,37.366367,82.760002,30.159573
8/31/2009,40.747234,40.033043,37.058861,81.190002,29.147289
9/1/2009,40.827335,39.773911,36.727703,79.160004,28.994638
9/2/2009,40.787285,39.773911,36.483269,78.139999,30.07119
9/3/2009,41.444118,43.18198,37.114052,78.459999,31.854738
9/4/2009,41.396049,43.55891,37.153484,78.870003,31.661921
9/8/2009,41.171768,44.548344,37.303295,80.900002,33.03574
9/9/2009,40.939476,44.807484,37.571381,82.239998,33.051796
9/10/2009,40.875381,44.689682,37.981388,83.849998,32.9795
9/11/2009,40.627079,44.611168,37.80793,84.540001,31.943108
9/14/2009,40.354752,44.752514,37.390018,83.860001,32.465321
9/15/2009,39.994289,44.619011,37.461002,83.550003,30.786222
9/16/2009,40.082401,45.31007,38.217934,90.699997,30.97904
9/17/2009,40.018318,45.514233,38.375629,90.440002,30.19973
9/18/2009,40.138466,45.192265,38.470253,90.279999,30.448801
9/21/2009,40.779278,46.001091,38.50967,90.559998,30.890656
9/22/2009,40.843361,45.859753,37.973499,93.75,30.786222
9/23/2009,40.370762,45.529934,37.500423,92.379997,30.770153
9/24/2009,40.611061,45.098034,37.571381,92.110001,30.456829
9/25/2009,39.625839,44.194973,36.499043,90.519997,29.966763
9/28/2009,39.649845,44.414848,37.61869,92.209999,30.312214
9/29/2009,39.433582,44.359882,37.279625,91.720001,30.416653
9/30/2009,39.321438,44.273502,36.806545,93.360001,30.143492
10/1/2009,39.249336,43.731663,36.719803,91.040001,29.733768
10/2/2009,39.313435,44.344173,36.286156,89.849998,29.362793
10/5/2009,39.297421,44.666142,37.003674,88.669998,29.919252
10/6/2009,39.633842,45.490665,37.918316,90.910004,30.540207
10/7/2009,39.641846,46.330906,38.24947,93.970001,30.725693
10/8/2009,39.842102,46.040359,38.903927,95.220001,31.120859
10/9/2009,40.026325,46.048206,39.337585,95.709999,30.999901
10/12/2009,39.737965,45.569199,39.108925,93.599998,31.540209
10/13/2009,40.322704,45.922569,39.503174,94.830002,31.66118
10/14/2009,40.202545,46.150303,40.488781,97.459999,32.757954
10/15/2009,40.811314,46.307362,39.755486,96.010002,32.999882
10/16/2009,41.027584,45.922569,39.4874,95.32,32.846664
10/19/2009,41.564259,46.511517,39.731831,94.68,32.951496
10/20/2009,41.412071,46.401573,39.400661,94.980003,32.088596
10/21/2009,40.554981,45.456371,38.556988,93.419998,31.298283
10/22/2009,40.434837,45.897484,39.02219,93.449997,31.8144
10/23/2009,40.402794,45.535152,38.659489,118.489998,31.588598
10/26/2009,39.922199,45.409122,38.541206,124.639999,31.766006
10/27/2009,39.94622,45.015285,38.20216,122.07,32.153114
10/28/2009,39.970253,44.676598,38.036587,121.639999,31.112787
10/29/2009,40.370762,45.621788,39.05373,122.580002,31.669239
10/30/2009,39.794029,44.778976,38.186401,118.809998,30.790207
11/2/2009,40.274628,45.487888,38.903927,118.839996,31.362799
11/3/2009,39.970253,45.409122,38.832962,118.370003,31.709568
11/4/2009,40.354752,46.322819,38.848736,117.099998,31.419245
11/5/2009,41.075642,46.795418,39.187775,120.610001,32.298271
11/6/2009,41.051613,46.795418,39.187775,126.199997,32.4515
11/9/2009,41.652367,47.606712,39.77914,126.669998,33.693417
11/10/2009,41.900688,47.291653,39.810677,130.149994,34.064392
11/11/2009,42.429352,47.575203,39.511055,129.910004,34.072468
11/12/2009,42.645626,47.354664,38.580639,130.529999,33.741814
11/13/2009,42.613583,47.630344,38.62796,132.970001,33.774082
11/16/2009,42.581547,48.142326,39.652981,131.589996,34.620853
11/17/2009,42.982033,47.748486,38.454487,131.25,34.032143
11/18/2009,43.374531,47.866653,37.876873,131.289993,34.257942
11/19/2009,43.686935,47.638226,37.900612,128.990005,34.636978
11/20/2009,43.478668,47.307404,37.552471,129.660004,34.919243
11/23/2009,43.799068,47.709118,37.394226,133,35.249874
11/24/2009,43.935242,47.66185,37.552471,132.940002,34.556328
11/25/2009,44.023354,47.96117,37.845222,134.029999,34.886978
11/27/2009,43.759029,47.283772,37.742382,131.740005,34.540211
11/30/2009,43.694942,47.189255,36.840347,135.910004,34.540211
12/1/2009,43.855133,47.83514,37.01442,138.5,35.104721
12/2/2009,43.710964,47.945412,37.758183,142.25,34.782135
12/3/2009,43.606819,46.48822,36.674183,141.169998,35.112789
12/4/2009,43.446632,46.622131,36.1124,137.580002,35.3144
12/7/2009,43.999332,46.748165,36.666264,134.210007,35.459557
12/8/2009,43.582802,46.275562,36.294388,134.110001,35.048264
12/9/2009,43.528458,46.204662,35.84338,131.309998,34.701496
12/10/2009,44.027573,46.283436,36.389332,135.380005,34.846645
12/11/2009,43.99538,46.724533,37.133102,134.149994,35.757946
12/14/2009,43.528458,46.842678,37.853134,131.380005,36.588577
12/15/2009,43.456001,46.456722,37.710712,130.229996,33.491814
12/16/2009,42.924671,46.291321,37.568295,128.360001,33.298279
12/17/2009,42.473846,45.52726,37.584106,126.910004,33.016014
12/18/2009,42.54631,46.023499,38.169624,128.479996,31.854731
12/21/2009,42.989079,46.685131,39.032089,132.789993,32.314407
12/22/2009,42.940781,46.921452,38.60482,133.75,32.620857
12/23/2009,42.924671,47.315277,38.652283,138.940002,32.870846
12/24/2009,43.150082,47.575203,38.494041,138.470001,32.822468
12/28/2009,43.456001,47.701237,38.335789,139.309998,32.975693
12/29/2009,43.560654,47.464947,38.438652,139.410004,32.596664
12/30/2009,43.713612,47.299526,38.5336,136.490005,32.532146
12/31/2009,43.029346,46.606373,38.272503,134.520004,31.933287
1/4/2010,43.657265,46.795418,38.414921,133.899994,32.524055
1/5/2010,43.222546,46.653637,38.557346,134.690002,33.349487
1/6/2010,43.125942,47.260143,39.293205,132.25,33.090542
1/7/2010,43.150082,47.031719,39.77586,130,33.616547
1/8/2010,42.932735,46.69302,39.617615,133.520004,32.297466
1/11/2010,43.641159,46.748165,39.704647,130.309998,31.747171
1/12/2010,44.059792,46.496101,39.039997,127.349998,31.771444
1/13/2010,44.285206,46.787537,39.039997,129.110001,32.151798
1/14/2010,43.641159,46.25193,39.64135,127.349998,31.844273
1/15/2010,43.2145,46.307068,39.696735,127.139999,31.5044
1/19/2010,43.496265,46.433098,40.511715,127.610001,31.641956
1/20/2010,43.359394,45.897484,40.131924,125.779999,31.374905
1/21/2010,42.602661,45.306721,39.736294,126.620003,30.889351
1/22/2010,42.618771,44.952278,39.862892,121.43,30.063913
1/25/2010,42.570457,45.330357,40.171494,120.309998,30.371429
1/26/2010,43.158138,45.629658,41.160545,119.480003,29.991081
1/27/2010,42.989079,45.314602,41.11306,122.75,29.877785
1/28/2010,42.3531,45.172825,41.073498,126.029999,29.416508
1/29/2010,43.013237,45.235832,40.567112,125.410004,29.659275
2/1/2010,43.05349,45.613922,40.424679,118.870003,29.748299
2/2/2010,43.061531,46.291321,40.211048,118.120003,30.169107
2/3/2010,43.689465,46.015621,40.036961,119.099998,29.966791
2/4/2010,42.642921,46.094398,38.826363,115.940002,28.801474
2/5/2010,43.029346,46.141651,39.008358,117.389999,28.987583
2/8/2010,42.610714,45.795074,38.596901,116.830002,28.704363
2/9/2010,42.868328,46.283436,38.881744,118.029999,29.117075
2/10/2010,42.860275,46.733791,38.731419,117.360001,28.647707
2/11/2010,42.731464,47.144627,38.897572,120.089996,28.850021
2/12/2010,42.586563,46.836502,38.486126,119.660004,28.939041
2/16/2010,43.117889,47.934723,39.633423,117.529999,29.481239
2/17/2010,43.520416,48.234955,40.173309,116.309998,29.35985
2/18/2010,43.045437,48.163845,40.284466,118.080002,29.254658
2/19/2010,43.061531,48.306065,40.276524,117.519997,29.408419
2/22/2010,43.335255,48.02953,40.20507,118.010002,29.59454
2/23/2010,43.166191,47.808304,39.744587,117.239998,29.456966
